id_municipio,taxa_alfabetizacao_15mais
5104609,93.53
5104807,93.35
5104906,82.95
5105002,87.08
5105101,93.07
5105150,93.16
5105176,91.17
5105200,88.8
5105234,84.94
5105259,97.16
5105309,91.3
5105507,91.97
5105580,93.32
5105606,93.21
5105622,91.92
5105903,91.78
5106000,90.34
5106109,87.2
5106158,93.5
5106174,82.43
5106182,89.95
5106190,91.0
5106208,79.79
5106216,91.99
5106224,96.12
5106232,89.2
5106240,93.27
5106257,93.65
5106265,94.7
5106273,88.21
5106281,90.27
5106299,91.15
5106307,93.06
5106315,92.94
5106372,90.46
5106422,90.52
5106455,91.46
5106505,88.88
5106653,94.26
5106703,86.45
5106752,93.29
5106778,91.93
5106802,93.84
5106828,88.18
5106851,77.76
5107008,89.46
5107040,96.81
5107065,95.1
5107107,90.8
5107156,89.31
5107180,91.65
5107198,91.28
5107206,88.49
5107248,93.75
5107263,88.46
5107297,88.61
5107305,90.53
5107354,92.59
5107404,87.1
5107578,89.81
5107602,95.44
5107701,86.36
5107743,92.75
5107750,88.99
5107768,93.24
5107776,88.87
5107792,93.53
5107800,89.91
5107859,91.67
5107875,95.6
5107883,90.84
5107909,96.57
5107925,96.0
5107941,92.94
5107958,94.42
5108006,94.79
5108055,91.53
5108105,89.55
5108204,89.07
5108303,90.78
5108352,88.47
5108402,95.52
5108501,92.87
5108600,92.18
5108808,93.1
5108857,91.98
5108907,91.98
5108956,91.02
5200050,94.27
5200100,92.76
5200134,90.7
5200159,89.78
5200175,89.07
5200209,90.8
5200258,94.76
5200308,91.15
5200506,89.05
5200555,93.72
5200605,94.05
5200803,87.2
5200829,88.39
5200852,88.56
5200902,86.84
5201108,96.21
5201207,97.15
5201306,91.86
5201405,96.33
5201454,91.55
5201504,92.8
5201603,88.88
5201702,93.17
5201801,91.4
5202155,84.12
5202353,89.93
5202502,91.29
5202601,89.1
5202809,88.41
5203104,89.54
5203203,91.43
5203302,94.04
5203401,90.04
5203500,91.93
5203559,92.76
5203575,86.76
5203609,92.17
5203807,89.44
5203906,92.92
5203939,89.89
5203962,81.18
5204003,89.97
5204102,91.94
5204201,86.33
5204250,89.52
5204300,92.1
5204409,90.09
5204508,95.56
5204557,93.76
5204607,90.17
5204656,88.94
5204706,94.25
5204805,94.35
5204854,94.58
5204904,89.4
5204953,84.52
5205000,91.68
5205059,81.67
5205109,96.66
5205208,90.14
5205307,84.24
5205406,95.49
5205455,88.57
5205471,96.22
5205497,96.08
5205513,90.91
5205521,88.29
5205703,90.98
5205802,89.88
5205901,94.55
5206206,93.82
5206305,94.44
5206404,90.52
5206503,92.86
5206602,88.56
5206701,87.74
5206800,89.09
5206909,91.83
5207105,90.05
5207253,89.21
5207352,91.48
5207402,91.35
5207501,88.37
5207535,86.41
5207600,90.7
5207808,91.24
5207907,89.33
5208004,94.29
5208103,90.21
5208152,91.56
5208301,86.12
5208400,92.92
5208509,94.8
5208608,93.18
5208707,97.51
5208806,95.21
5208905,91.09
5209101,94.3
5209150,87.01
5209200,91.67
5209291,90.03
5209408,82.26
5209457,85.9
5209606,89.11
5209705,94.96
5209804,90.75
5209903,87.72
5209937,87.53
5209952,91.78
5210000,92.71
5210109,93.18
5210158,91.7
5210208,93.0
5210307,89.38
5210406,92.79
5210562,91.08
5210604,88.41
5210802,90.31
5210901,91.57
5211008,87.3
5211206,90.75
5211305,89.61
5211404,92.56
5211503,94.49
5211602,90.42
5211701,91.96
5211800,92.82
5211909,95.26
5212006,88.22
5212055,86.64
5212105,92.22
5212204,90.87
5212253,94.49
5212303,92.22
5212501,94.19
5212600,89.94
5212709,85.74
5212808,88.38
5212907,92.81
5212956,88.65
5213004,88.26
5213053,83.15
5213087,89.86
5213103,94.94
5213400,90.63
5213509,83.67
5213707,91.16
5213756,92.2
5213772,85.62
5213806,95.13
5213855,89.53
5213905,90.64
5214002,90.85
5214051,86.48
5214101,87.26
5214408,90.89
5214507,93.81
5214606,88.43
5214705,89.59
5214804,93.4
5214838,87.16
5214861,88.56
5214879,91.15
5214903,87.42
5215009,93.68
5215207,90.28
5215231,93.95
5215256,88.76
5215306,94.27
5215405,90.93
5215504,95.78
5215603,90.41
5215652,88.76
5215702,93.63
5215801,93.44
5215900,92.66
5216007,90.0
5216304,89.96
5216403,93.23
5216452,90.87
5216809,91.86
5216908,91.42
5217104,93.4
5217203,90.23
5217302,92.99
5217401,94.82
5217609,92.69
5217708,92.72
5218003,91.82
5218052,90.12
5218102,89.03
5218300,90.61
5218391,91.17
5218508,93.33
5218607,94.43
5218706,90.41
5218789,95.07
5218805,95.33
5218904,92.62
5219001,91.31
5219100,89.61
5219209,89.68
5219258,91.55
5219308,91.36
5219357,87.89
5219407,92.68
5219456,85.32
5219506,88.41
5219605,88.29
5219704,88.84
5219712,86.76
5219738,94.68
5219753,93.09
5219803,84.34
5219902,89.0
5220009,92.88
5220058,91.64
5220108,94.26
5220157,88.5
5220207,89.33
5220264,92.81
5220280,90.54
5220405,91.72
5220454,95.88
5220504,92.82
5220603,94.42
5220686,85.87
5220702,84.46
5221007,91.06
5221080,86.44
5221197,92.73
5221304,93.0
5221403,94.14
5221452,85.19
5221502,89.45
5221551,90.64
5221577,87.29
5221601,92.77
5221700,89.54
5221809,93.73
5221858,97.21
5221908,88.84
5222005,93.45
5222054,90.87
5222203,87.17
5222302,85.68
5300108,97.23
